date,debit_inn,credit_inn,amount,purpose,hbos_score,copod_score
2021-03-18,8d9e0be733f77f1c,d877722ca4e40f98,40000.0,"<si>прием ден. нал. через ус 11045577 date_95205839da6e 02:23:10 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.47817099175644767,0.473954045057088
2021-08-19,d877722ca4e40f98,a4bb2adbd377d7b6,602.07,оплата по счету №2189 от 31.07.21 тревожной сигнализации за июль 21г сумма 602-07 без налога (ндс),0.4298747022426262,0.4737675223356245
2023-01-20,d877722ca4e40f98,8d9e0be733f77f1c,199.0,роп 230119rv.i01 отражено по операции с картой visa business 427450*****7698 за date_e020a86de42d. фио держателя аман вадим владимирович. 1100 покупка. egrservice.ru balakhna rus. ка_254946,0.23209408473111354,0.4734583832196068
2021-06-04,8d9e0be733f77f1c,d877722ca4e40f98,100000.0,"<si>прием ден. нал. через ус 60007270 date_bdbe87fa94b3 09:16:39 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.4071564661014903,0.4732295639279034
2019-07-30,d877722ca4e40f98,6931e23e98703aa9,1000000.0,оплата по счету № 16 от date_2af65355e89f аванс по договору №3-тор от 19.05.2017г сумма 1000000-00 в т.ч. ндс (20%) 166666-67,0.43083116545003236,0.47306567409831857
2021-11-03,8d9e0be733f77f1c,d877722ca4e40f98,38000.0,"<si>прием ден. нал. через ус 60025296 date_ad6e0cedf598 05:26:58 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.4419133303443389,0.4726746194152519
2020-10-23,d877722ca4e40f98,6931e23e98703aa9,300000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 300000-00 в т.ч. ндс (20%) 50000-00,0.5963239171318218,0.4714739599818038
2021-07-07,d877722ca4e40f98,035fab081fc0922f,2619.31,заработная плата за вторую половину июнь 21 г для зачисления на счет ермошкина михаила юрьевича сумма 2619-31 без налога (ндс),0.5018305884602308,0.47122442276584564
2020-11-24,d877722ca4e40f98,a4bb2adbd377d7b6,602.07,оплата по счету №3190 от 30.11.20 то тревожной сигнализации за ноябрь 20г сумма 602-07 без налога (ндс),0.4425680917397921,0.47100128073081565
2020-11-12,d877722ca4e40f98,6931e23e98703aa9,1000000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 1000000-00 в т.ч. ндс (20%) 166666-67,0.511554369904333,0.47057832815469497
2019-09-05,d877722ca4e40f98,6931e23e98703aa9,1000000.0,оплата по счету № 19 от date_fe5d8ea5032e за выполненые работы устр.монолитной ж/б плиты пола сог.договора №3-тор от 19.05.17г сумма 1000000-00 в т.ч. ндс (20%) 166666-67,0.5988887324592024,0.47015214916362885
2021-10-22,8d9e0be733f77f1c,d877722ca4e40f98,55000.0,"<si>прием ден. нал. через ус 60026438 date_56f7d42fe040 09:00:33 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.4959761839195356,0.4687369560395253
2022-04-28,40149916b115417d,d877722ca4e40f98,5975.67,"возврат оплаты по договору возврат за воду,слив согласно письма № 10 от date_a6014c32f488 сумма 5975-67 в т.ч. ндс (20%) 995-95",0.3550636527239694,0.4686940779274386
2022-08-18,d877722ca4e40f98,8d9e0be733f77f1c,350.0,роп 220817rv.i01 отражено по операции с картой visa business 427450*****7698 за date_b89fac50e7f6. фио держателя аман вадим владимирович. 1100 покупка. egrservice balakhna rus. ка_208144,0.25492857515568307,0.46862905863100635
2021-06-08,8d9e0be733f77f1c,d877722ca4e40f98,200000.0,"<si>прием ден. нал. через ус 60035903 date_cf4cc686402d 09:24:57 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.4249407413948935,0.4686153777215561
2020-10-13,d877722ca4e40f98,6931e23e98703aa9,500000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 500000-00 в т.ч. ндс (20%) 83333-33,0.5817637295995257,0.4686089049378301
2021-11-11,8d9e0be733f77f1c,d877722ca4e40f98,215000.0,"<si>прием ден. нал. через ус 60036388 date_6b813b1495e0 02:55:57 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.400225070031692,0.4684862926280617
2020-10-09,d877722ca4e40f98,6931e23e98703aa9,500000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 500000-00 в т.ч. ндс (20%) 83333-33,0.5429732472758263,0.4679986008570024
2021-07-28,d877722ca4e40f98,8d9e0be733f77f1c,984604.88,"погашение задолженности по договору n 600210017 от 24 июня 2021 г. клиент ооо ""инкриз""",0.32113483256913505,0.4678057436033879
2021-01-27,d877722ca4e40f98,a4bb2adbd377d7b6,602.07,оплата по счету №86 от 31.01.21г то тревожной сигнализации за январь 21г сумма 602-07 без налога (ндс),0.4501135038865964,0.46779914417697926
2021-07-07,d877722ca4e40f98,f009f83433030011,6132000.0,оплата по счету № 124/1 от 17.06.2021г оплата за постанцию трансформаторная сумма 6132000-00 в т.ч. ндс (20%) 1022000-00,0.46143663497833765,0.46770412776346204
2019-04-19,80799e1a6646b6dc,d877722ca4e40f98,2896182.0,acc_cd27e0d43c60;по ст. 78 решение 200536 от date_e87d24904ba7. мри n1,0.4037879269997442,0.4676023524653072
2021-03-05,d877722ca4e40f98,917804652432403b,4999.97,оплата по исполнительный листу № № 2-7123/16 от date_178e735fd502 ермошкин м.ю. взыскателю ким натальи аркадьевны. за февраль 2021г,0.3840056986190004,0.4674528252369623
2019-05-07,d877722ca4e40f98,6931e23e98703aa9,2000000.0,"оплата по счету № 4 от date_b353730ca877 за выполненые работы по устройству монолитного перекрытия на отметке +3,250 по договору №3-тор от 19.05.2017г сумма 2000000-00 в т.ч. ндс (20%) 333333-33",0.46086111525718254,0.4673825731778405
2021-06-09,8d9e0be733f77f1c,d877722ca4e40f98,285000.0,"<si>прием ден. нал. через ус 60035903 date_82a336c4ee77 07:24:25 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.43329725889852555,0.4672501556786412
2020-10-15,d877722ca4e40f98,6931e23e98703aa9,1000000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 1000000-00 в т.ч. ндс (20%) 166666-67,0.5089936302488429,0.4671910928290033
2021-03-17,8d9e0be733f77f1c,d877722ca4e40f98,150000.0,"<si>прием ден. нал. через ус 60007270 date_e9f0ad99dc15 08:56:18 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.4394239014559297,0.46691778372597265
2020-08-10,d877722ca4e40f98,41face6c4b94dd88,327360.0,оплата по счету № 184 от date_1946b0b1fb6c услуги физ.охраны за июль 20г сумма 327360-00 без налога (ндс),0.49110250662771393,0.46682307485587116
2021-11-22,9d8f54ae3b88911b,d877722ca4e40f98,836.96,возврат излишне уплаченая сумма сумма 836-96 без налога (ндс),0.3924168667644825,0.4666039926519423
2021-06-16,7ad54077510c09e4,d877722ca4e40f98,1850000.0,выдача займа по договору №3-си/160621 от date_31f6fed8f2d6 сумма 1850000-00 без налога (ндс),0.40814930924160187,0.4655127112969976
2019-05-14,d877722ca4e40f98,6931e23e98703aa9,1000000.0,"оплата по счету № 4 от date_b353730ca877 за выполненые работы по устройству монолитного перекрытия на отметке +3,250 по договору №3-тор от 19.05.2017г сумма 1000000-00 в т.ч. ндс (20%) 166666-67",0.4182901919242831,0.4653882400003643
2022-08-31,d877722ca4e40f98,7ad54077510c09e4,15000.0,частичный возврат займа по договору № 4-си/170621 сумма 15000-00 без налога (ндс),0.5422623289905217,0.4653352618334606
2020-11-05,d877722ca4e40f98,917804652432403b,2726.98,оплата по исполнительный листу № № 2-7123/16 от date_178e735fd502 ермошкин м.ю. взыскателю ким натальи аркадьевны. за октябрь 2020г,0.3534473878874763,0.4644654204364612
2023-03-24,d877722ca4e40f98,8d9e0be733f77f1c,199.0,роп 230323rv.i01 отражено по операции с картой visa business 427450*****7698 за date_00df2b6b1696. фио держателя аман вадим владимирович. 1100 покупка. egrservice.ru balakhna rus. ка_273608,0.2515242102792754,0.46417781287050086
2020-10-30,d877722ca4e40f98,6931e23e98703aa9,500000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 500000-00 в т.ч. ндс (20%) 83333-33,0.5533771872666597,0.46375534912422095
2022-04-22,d877722ca4e40f98,a4bb2adbd377d7b6,602.07,оплата по счету №1169 от 30.04.22 тревожной сигнализации за апрель 22 г сумма 602-07 без налога (ндс),0.45432767941966357,0.46337525088776993
2020-03-19,d877722ca4e40f98,0c22384d93788af3,390247.55,арендная плата за землю по договору №13866 от 26.02.18 за 1квартал 2020 г.,0.3814250860509622,0.46256317026670885
2019-08-05,d877722ca4e40f98,6931e23e98703aa9,300000.0,оплата по счету № 16 от date_2af65355e89f аванс по договору №3-тор от 19.05.2017г сумма 300000-00 в т.ч. ндс (20%) 50000-00,0.6603569940259499,0.4624546048372878
2019-03-04,3f64d17c465bbf92,d877722ca4e40f98,1696.0,",возврат при расторжении договора в т.ч. ндс 282,67",0.4006313543273933,0.46230716381302017
2020-09-28,d877722ca4e40f98,6931e23e98703aa9,9000000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 9000000-00 в т.ч. ндс (20%) 1500000-00,0.5207749408324177,0.4619896964736011
2021-05-31,d877722ca4e40f98,032f0b4d2498f263,72054.79,оплата процентов по договору процентного денежного займа №1 от 17.12.20г сумма 72054-79 без налога (ндс),0.5128285913102314,0.46155836827966507
2021-02-26,d877722ca4e40f98,032f0b4d2498f263,76712.0,оплата процентов по договору процентного денежного займа №1 от 17.12.20г сумма 76712-00 без налога (ндс),0.4821922706299085,0.46119647762205246
2022-02-18,8d9e0be733f77f1c,d877722ca4e40f98,45000.0,"<si>прием ден. нал. через ус 60035907 date_0f6e5d99f33d 08:41:04 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.41536825490703244,0.46102331706216726
2020-09-23,d877722ca4e40f98,a4bb2adbd377d7b6,602.07,оплата по счету №2576 от 30.09.20 то тревожной сигнализации за сентябрь 20г сумма 602-07 без налога (ндс),0.40891109137951515,0.4609406535360098
2020-11-05,d877722ca4e40f98,6931e23e98703aa9,200000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 200000-00 в т.ч. ндс (20%) 33333-33,0.6119750242379041,0.460614392277767
2020-08-10,d877722ca4e40f98,6931e23e98703aa9,700000.0,оплата по счету № 4 от date_de9a487d4639 устройство кровли по договору подряда №3-тор от 19.05.17г сумма 700000-00 в т.ч. ндс (20%) 116666-67,0.6082960297405879,0.460449660022512
2021-11-26,d877722ca4e40f98,41face6c4b94dd88,187360.0,оплата по счету № 416 от 31.10.21 услуги физ.охраны за октябрь 2021г сумма 187360-00 без налога (ндс),0.5457546940939021,0.4590299144191021
2019-04-05,d877722ca4e40f98,6931e23e98703aa9,500000.0,"оплата по счету № 4 от date_b353730ca877 за выполненые работы по устройству монолитного перекрытия на отметке +3,250 по договору №3-тор от 19.05.2017г сумма 500000-00 в т.ч. ндс (20%) 83333-33",0.5298573416467327,0.45858635692928745
2022-08-22,d877722ca4e40f98,8d9e0be733f77f1c,1000.0,комиссия за годовое обслуживание бизнес-карты без пластикового носителя '4274********7698' от '29/07/2022',0.2968094232184201,0.45766239137548254
2021-07-12,d877722ca4e40f98,85ee5df9d37a27a6,296682.0,оплата по сч.№ 8 от 21.05.21г авторский надзор за холодсервис согласно письма №46 от 18.12.18г сумма 296682-00 без налога (ндс),0.5754598085826708,0.4576160707564189
2021-03-02,d877722ca4e40f98,a4bb2adbd377d7b6,602.07,оплата по счету №436 от 28.02.21г то тревожной сигнализации за февраль 21г сумма 602-07 без налога (ндс),0.42878205049779916,0.4574808180806259
2023-09-07,75bcde0b4b2dbe0e,d877722ca4e40f98,2661120.0,"оплата по счету б/н от 05.09.23г. договор аренды от date_f5f86fe8b22c года за сентябрь 2023 г. в.т.ч ндс 20% 443520,00",0.3429074702751504,0.45742896028936914
2021-11-11,d877722ca4e40f98,a4bb2adbd377d7b6,602.07,оплата по счету №3255 от 31.10.21 тревожной сигнализации за октябрь 21г сумма 602-07 без налога (ндс),0.43569976872807703,0.45740727908188844
2021-05-05,d877722ca4e40f98,035fab081fc0922f,2499.98,заработная плата за вторую половину апреля 21 г для зачисления на счет ермошкина михаила юрьевича сумма 2499-98 без налога (ндс),0.46322464392748197,0.4572434002915994
2019-07-31,d877722ca4e40f98,6931e23e98703aa9,500000.0,оплата по счету № 16 от date_2af65355e89f аванс по договору №3-тор от 19.05.2017г сумма 500000-00 в т.ч. ндс (20%) 83333-33,0.5388760972043682,0.4569988774723472
2023-09-07,d877722ca4e40f98,8d9e0be733f77f1c,1000.0,комиссия за годовое обслуживание бизнес-карты без пластикового носителя '4274********7698' от '19/08/2023',0.33411283207242476,0.4569192693565711
2021-01-29,d877722ca4e40f98,032f0b4d2498f263,84935.0,оплата процентов по договору процентного денежного займа №1 от 17.12.20г сумма 84935-00 без налога (ндс),0.4546360329580479,0.4563398342359683
2024-12-03,d877722ca4e40f98,8d9e0be733f77f1c,560.68,комиссия за ведение счета 'acc_ded93f97f389' от '02/12/2014' за период с '01/07/2024' по '31/07/2024' за 31 дней. ндс не облагается,0.4523277133740931,0.4560498801327337
2020-11-10,d877722ca4e40f98,6931e23e98703aa9,300000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 300000-00 в т.ч. ндс (20%) 50000-00,0.5755288618126225,0.45582288851184627
2019-04-23,d877722ca4e40f98,85ee5df9d37a27a6,280000.0,оплата по сч.№ 5 от 11.02.19г авторский надзор по договору № 7 от 20.12.16г за холодсервис сумма 280000-00 без налога (ндс),0.49784252114076033,0.45577876366320763
2020-04-20,d877722ca4e40f98,225acb9ed4f34af6,10000.0,заработная плата за первую половину апреля 2020г для зачисления на счет амана вадима владимировича сумма 10000-00 без налога (ндс),0.43593749415073246,0.4557120201930259
2020-11-06,d877722ca4e40f98,6931e23e98703aa9,300000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 300000-00 в т.ч. ндс (20%) 50000-00,0.5559107021082978,0.45546862687944467
2019-09-20,d877722ca4e40f98,6931e23e98703aa9,354638.0,оплата по счету № 19 от date_fe5d8ea5032e за выполненые работы устр.монолитной ж/б плиты пола сог.договора №3-тор от 19.05.17г сумма 354638-00 в т.ч. ндс (20%) 59106-33,0.5257406299148623,0.4552586624559809
2022-03-16,d877722ca4e40f98,a4bb2adbd377d7b6,602.07,оплата по счету №71 от 31.01.22 тревожной сигнализации за январь 22 г сумма 602-07 без налога (ндс),0.43734237676109344,0.4548813370746822
2020-11-19,d877722ca4e40f98,0c22384d93788af3,200000.0,арендная плата за землю по договору №13866 от 26.02.18 за 4 квартал 2020 г.,0.35741800146290986,0.4545739925712307
2020-12-30,d877722ca4e40f98,917804652432403b,4999.97,оплата по исполнительный листу № № 2-7123/16 от date_178e735fd502 ермошкин м.ю. взыскателю ким натальи аркадьевны. за декабрь 2020г,0.3339814067010812,0.4545643248261139
2020-11-03,d877722ca4e40f98,6931e23e98703aa9,300000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 300000-00 в т.ч. ндс (20%) 50000-00,0.5762140506945611,0.45449548955181657
2021-10-05,d877722ca4e40f98,917804652432403b,4999.97,оплата по исполнительный листу № № 2-7123/16 от date_178e735fd502 ермошкин м.ю. взыскателю ким натальи аркадьевны. за август 2021г,0.3456728177458103,0.4543992560076115
2023-01-01,d877722ca4e40f98,8d9e0be733f77f1c,5.84,комиссия за ведение счета 'acc_ded93f97f389' от '02/12/2014' за период с '01/12/2022' по '31/12/2022' за 31 дней. ндс не облагается,0.44924731504452553,0.45364901129429935
2019-04-18,d877722ca4e40f98,6931e23e98703aa9,500000.0,"оплата по счету № 4 от date_b353730ca877 за выполненые работы по устройству монолитного перекрытия на отметке +3,250 по договору №3-тор от 19.05.2017г сумма 500000-00 в т.ч. ндс (20%) 83333-33",0.47905610771822665,0.4535678897152249
2020-09-24,d877722ca4e40f98,6931e23e98703aa9,500000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 500000-00 в т.ч. ндс (20%) 83333-33,0.5589202035738549,0.4532833755232474
2021-11-11,d877722ca4e40f98,cf603eadad6f36c6,5438.5,оплата по с/ф юс006848 от 31.10.21г за октябрь услуги по контролю за трансляцией сигналов,0.49256171004118204,0.4528389051096698
2020-12-17,d877722ca4e40f98,6931e23e98703aa9,100000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 100000-00 в т.ч. ндс (20%) 16666-67,0.46394428576158864,0.4527982457834965
2020-04-27,d877722ca4e40f98,6931e23e98703aa9,2435582.0,"оплата по счету № 2 от date_077dae7adc7e установка ворот,монтаж витражей и наружных дверей. по договору №3-тор от 19.05.17г сумма 2435582-00 в т.ч. ндс (20%) 405930-33",0.3640382706100853,0.4525609441006914
2022-03-18,d877722ca4e40f98,a4bb2adbd377d7b6,602.07,оплата по счету №435 от 28.02.22 тревожной сигнализации за февраль 22 г сумма 602-07 без налога (ндс),0.4681452712782283,0.452430388446403
2020-10-07,d877722ca4e40f98,6931e23e98703aa9,300000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 300000-00 в т.ч. ндс (20%) 50000-00,0.5741374395670237,0.45241313406973904
2019-09-02,d877722ca4e40f98,6931e23e98703aa9,500000.0,оплата по счету № 16 от date_2af65355e89f аванс по договору №3-тор от 19.05.2017г сумма 500000-00 в т.ч. ндс (20%) 83333-33,0.5113298424111755,0.4520332275990025
2019-08-22,d877722ca4e40f98,6931e23e98703aa9,1000000.0,оплата по счету № 16 от date_2af65355e89f аванс по договору №3-тор от 19.05.2017г сумма 1000000-00 в т.ч. ндс (20%) 166666-67,0.45050582853377663,0.4513452923356353
2020-05-12,d877722ca4e40f98,85ee5df9d37a27a6,9954.0,оплата по сч.№ 5 от 11.02.19г авторский надзор по договору № 7 от 20.12.16г за холодсервис сумма 9954-00 без налога (ндс),0.4532636661037232,0.4511335969171463
2020-11-23,d877722ca4e40f98,6931e23e98703aa9,100000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 100000-00 в т.ч. ндс (20%) 16666-67,0.4745273821516641,0.4510014941027766
2019-07-19,d877722ca4e40f98,6931e23e98703aa9,2000000.0,оплата по счету № 16 от date_2af65355e89f аванс по договору №3-тор от 19.05.2017г сумма 2000000-00 в т.ч. ндс (20%) 333333-33,0.5470345889419923,0.4503563209968241
2019-04-11,d877722ca4e40f98,6931e23e98703aa9,500000.0,"оплата по счету № 4 от date_b353730ca877 за выполненые работы по устройству монолитного перекрытия на отметке +3,250 по договору №3-тор от 19.05.2017г сумма 500000-00 в т.ч. ндс (20%) 83333-33",0.4849290688871297,0.44948819921349803
2020-08-20,8d9e0be733f77f1c,d877722ca4e40f98,150000.0,"<si>прием ден. нал. через ус 60025296 date_933bf57856d8 01:36:03 вноситель аман в.в.(170091651) 14, займы займ от учеридителя",0.4194349982861695,0.4493476350953697
2022-08-10,30eab7feb438f129,d877722ca4e40f98,10144.26,"возвр. сред.по прич.- наим. влад.сч. не совпад.с наимен. получ. по плат.пор. n 102 от 10/08/2022 (получ. общество с огранич. отв. "" перваяводная концессионная компания"" , р/с acc_916c11bf7814)",0.263048663132467,0.44888448950220877
2023-12-31,d877722ca4e40f98,8d9e0be733f77f1c,2100.0,комиссия за ведение счета 'acc_ded93f97f389' от '02/12/2014' за период с '01/12/2023' по '31/12/2023' за 31 дней. ндс не облагается,0.4920793850854203,0.44882242371785996
2020-08-12,d877722ca4e40f98,6931e23e98703aa9,700000.0,оплата по счету № 4 от date_de9a487d4639 устройство кровли по договору подряда №3-тор от 19.05.17г сумма 700000-00 в т.ч. ндс (20%) 116666-67,0.582132884982936,0.4485209248239243
2019-05-31,d877722ca4e40f98,6931e23e98703aa9,1000000.0,оплата по счету № 8 от date_c8df46b4f1d7 аванс по договору №3-тор от 19.05.2017г сумма 1000000-00 в т.ч. ндс (20%) 166666-67,0.48314797176756796,0.4483405977162491
2020-11-24,d877722ca4e40f98,6931e23e98703aa9,200000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 200000-00 в т.ч. ндс (20%) 33333-33,0.6136088248347943,0.4479281771416283
2020-12-15,d877722ca4e40f98,6931e23e98703aa9,100000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 100000-00 в т.ч. ндс (20%) 16666-67,0.4970859864783501,0.447781266891467
2022-02-28,d877722ca4e40f98,8d9e0be733f77f1c,5851.97,"погашение задолженности по договору n 600210017 от 24 июня 2021 г. клиент ооо ""инкриз""",0.2786325249155482,0.44776501721016876
2020-11-02,d877722ca4e40f98,6931e23e98703aa9,200000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 200000-00 в т.ч. ндс (20%) 33333-33,0.5911005054295988,0.4473394317630488
2022-08-19,d877722ca4e40f98,8d9e0be733f77f1c,1192.34,комиссия за годовое обслуживание бизнес-карты на пластиковом носителе '4274********7698' от '29/07/2022',0.235163860253059,0.44708245597912494
2020-06-29,d877722ca4e40f98,6931e23e98703aa9,500000.0,оплата по счету № 4 от date_de9a487d4639 устройство кровли по договору подряда №3-тор от 19.05.17г сумма 500000-00 в т.ч. ндс (20%) 83333-33,0.5780885016222415,0.4470374729215626
2022-03-18,d877722ca4e40f98,41face6c4b94dd88,295680.0,оплата по счету № 45 от 28.02.22 услуги физ.охраны за февраль 2022г сумма 295680-00 без налога (ндс),0.4840927679317818,0.4464780157709781
2020-07-20,d877722ca4e40f98,6931e23e98703aa9,500000.0,оплата по счету № 4 от date_de9a487d4639 устройство кровли по договору подряда №3-тор от 19.05.17г сумма 500000-00 в т.ч. ндс (20%) 83333-33,0.5818807961622255,0.44628886007849394
2022-08-04,d877722ca4e40f98,cb32b2a9fe28f462,127000.0,частичный возврат произведенных платежей по письму №7 от 25.02.22 года сумма 127000-00 без налога (ндс),0.3915045754501973,0.44614917294782275
2021-02-05,d877722ca4e40f98,917804652432403b,4999.97,оплата по исполнительный листу № № 2-7123/16 от date_178e735fd502 ермошкин м.ю. взыскателю ким натальи аркадьевны. за январь 2021г,0.35713981726204197,0.44598065916160406
2022-08-19,d877722ca4e40f98,8d9e0be733f77f1c,307.66,комиссия за годовое обслуживание бизнес-карты на пластиковом носителе '4274********7698' от '29/07/2022',0.235163860253059,0.445599790066663
2021-08-30,d877722ca4e40f98,8d9e0be733f77f1c,1261912.33,"погашение задолженности по договору n 600210017 от 24 июня 2021 г. клиент ооо ""инкриз""",0.2487480055678334,0.44500560353185364
2020-12-01,d877722ca4e40f98,6931e23e98703aa9,100000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 100000-00 в т.ч. ндс (20%) 16666-67,0.47625131565459755,0.4449298038718826
2020-12-02,d877722ca4e40f98,6931e23e98703aa9,300000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 300000-00 в т.ч. ндс (20%) 50000-00,0.579985693533095,0.4448136906373697
2022-08-08,d877722ca4e40f98,9d8f54ae3b88911b,881.9,"возмещение просроченной задолженности ооо ""инкриз"" по соглашению о поручительстве согласно письма №16 от 05.08.22 сумма 881-90 без налога (ндс)",0.26715166639354243,0.44455271772286986
2022-04-27,8d9e0be733f77f1c,d877722ca4e40f98,680000.0,"<si>прием ден. нал. через ус 11073627 date_22fa50840110 04:51:02 вноситель аман в.в.(170091651) 14, займы займ от учеридителя хо сон дя",0.4592609572568674,0.4443843254922136
2020-12-08,d877722ca4e40f98,6931e23e98703aa9,200000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 200000-00 в т.ч. ндс (20%) 33333-33,0.5558222327578645,0.444372785755036
2020-07-13,d877722ca4e40f98,6931e23e98703aa9,500000.0,оплата по счету № 4 от date_de9a487d4639 устройство кровли по договору подряда №3-тор от 19.05.17г сумма 500000-00 в т.ч. ндс (20%) 83333-33,0.5919416195918737,0.44429598764862344
2020-09-28,d877722ca4e40f98,f009f83433030011,1158000.0,оплата по счету № 124 от date_bea952738e70 частичная оплата за постанцию трансформаторная сумма 1158000-00 в т.ч. ндс (20%) 193000-00,0.3776820087091904,0.44424370995979384
2020-12-18,d877722ca4e40f98,6931e23e98703aa9,100000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 100000-00 в т.ч. ндс (20%) 16666-67,0.4960050460773099,0.4441585437541054
2020-12-16,d877722ca4e40f98,6931e23e98703aa9,100000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 100000-00 в т.ч. ндс (20%) 16666-67,0.47340485279048783,0.4441290969537651
2020-12-21,d877722ca4e40f98,6931e23e98703aa9,1910000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 1910000-00 в т.ч. ндс (20%) 318333-33,0.5648372240508895,0.4438688552173911
2020-11-18,d877722ca4e40f98,6931e23e98703aa9,200000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 200000-00 в т.ч. ндс (20%) 33333-33,0.5610316025809905,0.4438323901237321
2019-04-02,d877722ca4e40f98,6931e23e98703aa9,586000.0,"оплата по счету № 4 от date_b353730ca877 за выполненые работы по устройству монолитного перекрытия на отметке +3,250 по договору №3-тор от 19.05.2017г сумма 586000-00 в т.ч. ндс (20%) 97666-67",0.47203041966301745,0.44375774395231316
2019-08-09,d877722ca4e40f98,6931e23e98703aa9,500000.0,оплата по счету № 16 от date_2af65355e89f аванс по договору №3-тор от 19.05.2017г сумма 500000-00 в т.ч. ндс (20%) 83333-33,0.4876367793533283,0.44369016546105394
2022-04-18,d877722ca4e40f98,85ee5df9d37a27a6,30000.0,оплата по сч.№ 05 от 18.02.21 г частичная оплата авторский надзор за холодсервис согласно письма №46 от 18.12.18г сумма 30000-00 без налога (ндс),0.5075042960680822,0.44348556190659905
2020-09-15,8d9e0be733f77f1c,d877722ca4e40f98,100000.0,"<si>прием ден. нал. через ус 60026438 date_216361b45fbb 01:18:35 вноситель аман в.в.(170091651) 14, займы займ от учеридителя",0.41183980636066614,0.4434014820051557
2020-12-15,d877722ca4e40f98,6931e23e98703aa9,100000.0,оплата по счету № 7 от date_0abafb076672 устройство кровли согласно договора подряда №3-тор от 19.05.2017г сумма 100000-00 в т.ч. ндс (20%) 16666-67,0.4970859864783501,0.442795662665173
2021-07-13,d877722ca4e40f98,f0be9c0037548bf2,603621.0,оплата по счету № 6304 от date_43f2f1b3167e монтаж и наладка пожарной сигнализации по дог.№120/20 от 18.12.20 частичная оплата сумма 603621-00 без налога (ндс),0.43755495807073197,0.4426417202252096
2019-03-19,d877722ca4e40f98,0c22384d93788af3,196660.55,арендная плата за землю по договору №13866 от 26.02.18 за 1 квартал 2019 г.,0.38296055005721785,0.44256969805516205
